headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.locationphysicalLocation|metadata.mods.locationshelfLocator|metadata.mods.name.0.roleroleTerm|metadata.mods.name.0@authority|metadata.mods.name.0@valueURI|metadata.mods.name.0namePart|metadata.mods.name.1.roleroleTerm|metadata.mods.name.1@authority|metadata.mods.name.1@valueURI|metadata.mods.name.1namePart|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name.roleroleTerm|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.note#text|metadata.mods.note.0|metadata.mods.note.0#text|metadata.mods.note.0@type|metadata.mods.note.1|metadata.mods.note.1#text|metadata.mods.note.1@displayLabel|metadata.mods.note.1@type|metadata.mods.note.2#text|metadata.mods.note.2@displayLabel|metadata.mods.note@displayLabel|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.place.placeTerm#text|metadata.mods.originInfo.place.placeTerm@type|metadata.mods.originInfodateCreated|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.physicalDescriptiondigitalOrigin|metadata.mods.physicalDescriptionextent|metadata.mods.physicalDescriptionform|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.identifier#text|metadata.mods.relatedItem.0.identifier@type|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0.namenamePart|metadata.mods.subject.0topic|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2.name@authority|metadata.mods.subject.2.name@valueURI|metadata.mods.subject.2.namenamePart|metadata.mods.subject.3.namenamePart|metadata.mods.subject.4.namenamePart|metadata.mods.subject.5.namenamePart|metadata.mods.subject.namenamePart|metadata.mods.subjecttopic|metadata.mods.titleInfo.0title|metadata.mods.titleInfo.1@type|metadata.mods.titleInfo.1title|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsgenre|metadata.modstypeOfResource
2020-05-28T03:01:28Z|scopes_2392|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000459|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2392|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2392/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 14|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |unknown|    |Written on stationery from Chattanooga hotel. Creator appears to be on familiar terms with Sue. First and middle initials are signed W.A. but the last is unclear.|    |    |    |This object was added to the Digital Preservation Network in November 2017.|dpn|    |    |    |    |    |    |    |    |Chattanooga, TN|text|[1925-07]|    |    |    |reformatted digital|1 letter (1 page, 9 7/16 in x 5 7/8 in)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter to Sue from [illegible]|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Handwritten letter thanks Sue and prosecution team for ""consideration shown"" and updates on travels."|    |    
2020-05-28T03:01:28Z|scopes_494|scopes|No Copyright - United States|use and reproduction|http://rightsstatements.org/vocab/NoC-US/1.0/|0012_000416_000089|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A494|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A494/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 4|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |unknown|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Utica, NY|text|1/20/1922|    |    |    |reformatted digital|1 magazine (40 pages; article is 7 pages)|periodicals|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Science|    |    |    |"""Science"" magazine"|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Complete issue; reprints speech ""Evolutionary Faith and Modern Doubts"" by William Bateson pgs 55-61; ultimately affirms evolutionary theory"|    |    
2020-05-28T03:01:28Z|scopes_1258|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000177|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1258|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1258/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 8|Creator|    |    |Lamar & Barton, Agents|Creator|    |    |Turpin, C.W.|    |    |    |    |    |    |    |    |    |"On back of second page: ""Missent to Dayton Ohio. We regret the delay."""|    |    |    |This object was added to the Digital Preservation Network in November 2017.|dpn|    |    |    |    |    |    |    |    |Nashville, TN|text|5/28/1925|    |    |    |reformatted digital|1 letter (3 pages, 9 1/2 in x 6 in)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bible and evolution|    |    |    |Letter from  Lamar & Barton publishing agents to Hicks & Hicks|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Response to earlier letter on behalf of  Publishing House Methodist Episcopal Church, South, lists available titles related to Evolution, Modernism and Fundamentalism.|    |    
2020-05-28T03:01:28Z|scopes_2315|scopes|No Known Copyright|use and reproduction|http://rightsstatements.org/vocab/NKC/1.0/|0012_000416_000484|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2315|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2315/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 14|Author|    |    |Sidersky, Philip|Associated name|    |    |Solberg, Thorwald|    |    |    |    |    |    |    |    |This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Washington, DC|text|1/15/1924|    |    |    |reformatted digital|1 certificate (1 page, 3 3/8 in x 5 3/8 in)|copyright certificates|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bible|    |    |    |Copyright Certificate - Gospel of John with Old Testament References in Yiddish|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Copyright issued to Philip Sidersky|    |    
2020-05-28T03:01:28Z|scopes_198|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000047|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A198|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A198/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 3|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Storly, Charles|    |The first 1-2 pages are missing from the exam.|    |    |    |This object was added to the Digital Preservation Network in November 2017.|dpn|    |    |    |    |    |    |    |    |Dayton, TN|text|unknown|    |    |    |reformatted digital|1 examination (5 pages)|examinations (documents)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Science|    |    |    |Biology Examination by Charles Storly|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Examination answers by one of Scopes's students.|    |    
2020-05-28T03:01:28Z|scopes_158|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000128_000276_0001|local|zxx|iso639-2b|code|Box 1, Folder 2|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A158|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A158/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |    |    |Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |    |unknown|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|1925|1925|edtf|yes|    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|    |    |    |eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4448|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|MS.1091|local|W.C. Robinson Collection of Scopes Trial Photographs, circa 1925, circa 1976|Collection|host|Scopes Trial|    |naf|http://id.loc.gov/authorities/names/n79041823|Scopes, John Thomas|    |    |naf|http://id.loc.gov/authorities/names/n80044871|Bryan, William Jennings, 1860-1925|Robinson, Wallace Clarke, 1920-1995|Robinson, Frank Earle, 1881-1957|Robinson, Frank Earle, 1881-1957|    |    |    |    |    |Courtroom Scene During Trial|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Scopes Trial Photographs, circa 1925, A-28, Courtroom Scene During Trial, Dudley Field Malone with Herb Hicks and Wallace Haggard to his left|    |still image
2020-05-28T03:01:28Z|scopes_1272|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000172|filename|zxx|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1272|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1272/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 7|    |    |    |    |    |    |    |    |    |    |    |    |Photographer|    |    |Phillips Studios|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|[1925]|    |    |    |reformatted digital|1 photograph, notes on reverse (2 total pages)|photographs|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |F. E. Robinson Co. Drugstore|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Picture of storefront|    |    
2020-05-28T03:01:28Z|scopes_2153|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000420|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2153|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2153/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 14|Associated name|    |    |Hurley, Joseph P.|Censor|    |    |Love, John W.|    |    |    |    |    |    |    |    |This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |    |    |unknown|    |    |    |reformatted digital|1 manuscript (1 page, 5 in x 3 1/8 in)|manuscripts (document genre)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bible|    |    |    |Prayer For Our Country and For The World|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Catholic prayer for America.|    |    
2020-05-28T03:01:28Z|scopes_272|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000038|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A272|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A272/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 3|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Marr, W.B.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Nashville, TN|text|7/16/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from W.B. Marr to Messrs. Hicks & Hicks|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Letter enclosing copies of correspondence to and from William Jennings Bryan.|    |    
2020-05-28T03:01:28Z|scopes_1461|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000298|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1461|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1461/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 9|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Hicks, Herbert E.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|6/26/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from Hicks & Hicks to R.L. Boyd|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Expresses negative experiences from evolutionists for role in trial, gives details on trial.|    |    
2020-05-28T03:01:28Z|scopes_480|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000092|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A480|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A480/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 4|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |unknown|    |Written on the reverse of election ballots; some scorch marks.|    |    |    |This object was added to the Digital Preservation Network in November 2017.|dpn|    |    |    |    |    |    |    |    |    |    |unknown|    |    |    |reformatted digital|1 letter (7 pages, 10 1/4 in x 5 1/2 in)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bible and evolution|    |    |    |"""On the second of August, '24 it was my privilege..."""|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Letter from unknown party describes questioning Leopold and Loeb as to their views on religion and evolution.|    |    
2020-05-28T03:01:28Z|scopes_2317|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000483|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2317|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2317/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 14|    |    |    |    |    |    |    |    |    |    |    |    |Associated name|    |    |Sidersky, Philip|    |2 copies|    |    |    |This object was added to the Digital Preservation Network in November 2017.|dpn|    |    |    |    |    |    |    |    |Los Angeles, CA|text|12/12/1973|    |    |    |reformatted digital|1 pamphlet (2 pages, 5 7/8 in x 3 1/4 in)|pamphlets|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bible|    |    |    |The Jews and the Gospel|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Pamphlet reprints article on ""gospel literature in the Yiddish language to counteract the misleading influences of various anti-Christian propagandists."""|    |    
2020-05-28T03:01:28Z|scopes_1964|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000435|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1964|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1964/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 14|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Talley, George A.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Marcus Hook, PA|text|10/8/1925|    |    |    |reformatted digital|1 letter (1 page, 5 1/2 in x 8 1/2 in)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from Geo. A. Talley to S. K. Hicks|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Encloses self-authored circulars on evolution, comments on Scopes.|    |    
2020-05-28T03:01:28Z|scopes_1637|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000375|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1637|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1637/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 10|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Casey, J. Limuel|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Birmingham, AL|text|7/6/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bible and evolution|    |    |    |Letter from J. Limuel Casey to William Jennings Bryan|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Encloses ""a message....in defense of our schools and the Contitution of our God,"" asserts that Christians must support trial."|    |    
2020-05-28T03:01:28Z|scopes_1070|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000115|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1070|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1070/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 4|    |    |    |    |    |    |    |    |    |    |    |    |Creator|lcnaf| http://id.loc.gov/authorities/names/no00064855|Keyser, Leander S. (Leander Sylvester), 1856-1937|    |The two attached quotes may or may not have come from Keyser. He did send material to Bryan per other letters.|    |    |    |This object was added to the Digital Preservation Network in November 2017.|dpn|    |    |    |    |    |    |    |    |Springfield, OH|text|7/10/1925|    |    |    |reformatted digital|1 letter (5 pages); 2 attached pages; 7 total|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bible and evolution|    |    |    |Letter from Leander S. Keyser to William Jennings Bryan|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Letter criticizing Henry Fairfield Osborn's ""The Earth Speaks to Bryan""; attached are two quotes disputing evolution."|    |    
2020-05-28T03:01:28Z|scopes_1524|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000271|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1524|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1524/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 9|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Marr, W.B.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Nashville, TN|text|6/19/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from W.B. Marr to Sue Hicks|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Reassures Hicks that newspaper article dismissive of case was not cause for alarm.|    |    
